chr	start	end	i	ngenes	dist	cum_sum
8	15978240	15978390	743	0	473110	7
8	16451500	16451650	744	0	-130	7
8	16451520	16451670	745	0	8870	7
8	16460540	16460790	746	0	-230	7
8	16460560	16460710	747	0	2410	7
8	16463120	16463270	748	0	-50	7
8	16463220	16463370	749	0	-53	7
8	16463317	16463352	750	0	158588	7
8	16621940	16622090	751	0	-110	7
8	16621980	16622130	752	0	15170	7
8	16637300	16637590	753	0	-170	7
8	16637420	16637570	754	0	51670	7
8	16689240	16689390	755	0	-90	7
8	16689300	16689450	756	0	-144	7
8	16689306	16689438	757	0	6902	7
8	16696340	16696490	758	0	-90	7
8	16696400	16696550	759	0	160890	7
8	16857440	16857590	760	0	-59	7
8	16857531	16857625	761	0	12874	7
8	16870499	16870682	762	0	104778	7
8	16975460	16975610	763	0	-30	7
8	16975580	16975730	764	0	34263	7
8	17009993	17010212	765	0	-192	7
8	17010020	17010170	766	0	-90	7
8	17010080	17010230	767	0	3970	7
8	17014200	17014342	768	0	43912	7
8	17058254	17058459	769	0	-199	7
8	17058260	17058410	770	0	45872	7
8	17104282	17104474	771	0	31026	7
8	17135500	17135650	772	0	55810	7
8	17191460	17191610	773	0	-110	7
8	17191500	17191650	774	2	161150	9
8	17352800	17352950	775	0	-139	9
8	17352811	17352913	776	0	667	9
8	17353580	17353730	777	0	3150	9
8	17356880	17357030	778	0	-130	9
8	17356900	17357050	779	0	18910	9
8	17375960	17376110	780	0	308	9
8	17376418	17376464	781	0	39396	9
8	17415860	17416010	782	0	-127	9
8	17415883	17415945	783	0	17799	9
8	17433744	17433876	784	0	84	9
8	17433960	17434110	785	0	-130	9
8	17433980	17434130	786	0	-134	9
8	17433996	17434226	787	0	187	9
8	17434413	17434637	788	0	-197	9
8	17434440	17434590	789	0	-130	9
8	17434460	17434610	790	0	323	9
8	17434933	17435073	791	0	-133	9
8	17434940	17435090	792	0	-15	9
8	17435075	17435304	793	0	-224	9
8	17435080	17435230	794	0	24950	9
8	17460180	17460355	795	0	-135	9
8	17460220	17460370	796	0	16315	9
8	17476685	17476814	797	0	64886	9
8	17541700	17541850	798	0	-50	9
8	17541800	17541950	799	0	15203	9
8	17557153	17557375	800	0	-215	9
8	17557160	17557310	801	0	-110	9
8	17557200	17557350	802	0	24610	9
8	17581960	17582110	803	0	10932	9
8	17593042	17593210	804	0	-50	9
8	17593160	17593310	805	0	19310	9
8	17612620	17612770	806	0	-90	9
8	17612680	17612830	807	0	24648	9
8	17637478	17637703	808	0	-183	9
8	17637520	17637670	809	0	-70	9
8	17637600	17637750	810	0	84390	9
8	17722140	17722290	811	0	-130	9
8	17722160	17722310	812	0	-146	9
8	17722164	17722265	813	0	44035	9
8	17766300	17766450	814	0	3710	9
8	17770160	17770310	815	0	-98	9
8	17770212	17770345	816	0	-85	9
8	17770260	17770410	817	0	790	9
8	17771200	17771350	818	0	-94	9
8	17771256	17771472	819	0	-192	9
8	17771280	17771430	820	0	970	9
8	17772400	17772550	821	0	-140	9
8	17772410	17772585	822	0	-165	9
8	17772420	17772570	823	0	4410	9
8	17776980	17777130	824	0	-110	9
8	17777020	17777170	825	0	2810	9
8	17779980	17780130	826	0	-109	9
8	17780021	17780208	827	0	137	9
8	17780345	17780517	828	0	1060	9
8	17781577	17781709	829	0	-129	9
8	17781580	17781730	830	0	46190	9
8	17827920	17828070	831	0	113814	9
8	17941884	17942014	832	0	406	9
8	17942420	17942570	833	0	52990	9
8	17995560	17995710	834	0	-70	9
8	17995640	17995790	835	0	3490	9
8	17999280	17999430	836	0	-110	9
8	17999320	17999470	837	0	1750	9
8	18001220	18001370	838	0	40437	9
8	18041807	18041919	839	0	12981	9
8	18054900	18055050	840	0	-147	9
8	18054903	18055082	841	0	-102	9
8	18054980	18055130	842	0	11348	9
8	18066478	18066683	843	0	-203	9
8	18066480	18066630	844	0	-130	9
8	18066500	18066650	845	0	138570	9
8	18205220	18205370	846	0	-135	9
8	18205235	18205401	847	0	4410	9
8	18209811	18210047	848	0	-207	9
8	18209840	18209990	849	0	9390	9
8	18219380	18219530	850	0	-130	9
8	18219400	18219550	851	0	18727	9
8	18238277	18238423	852	0	-103	9
8	18238320	18238470	853	0	66150	9
8	18304620	18304850	854	0	-125	9
8	18304725	18304858	855	0	-18	9
8	18304840	18304990	856	0	117511	9
8	18422501	18422747	857	0	-207	9
8	18422540	18422690	858	0	-90	9
8	18422600	18422750	859	0	115090	9
8	18537840	18537990	860	0	-131	9
8	18537859	18538053	861	0	-173	9
8	18537880	18538030	862	0	118410	9
8	18656440	18656590	863	0	-110	9
8	18656480	18656630	864	0	15100	9
8	18671730	18671933	865	0	-193	9
8	18671740	18671890	866	0	-110	9
8	18671780	18671930	867	0	54065	9
8	18725995	18726165	868	0	-125	9
8	18726040	18726190	869	0	3490	9
8	18729680	18729830	870	0	-90	9
8	18729740	18729890	871	0	39850	9
8	18769740	18769890	872	0	-70	9
8	18769820	18769970	873	0	-143	9
8	18769827	18769906	874	0	101232	9
8	18871138	18871349	875	0	562	9
8	18871911	18872124	876	0	-204	9
8	18871920	18872070	877	0	-130	9
8	18871940	18872090	878	0	66390	9
8	18938480	18938630	879	0	-133	9
8	18938497	18938685	880	0	-165	9
8	18938520	18938670	881	0	96780	9
8	19035450	19035630	882	0	-170	9
8	19035460	19035610	883	0	25610	9
8	19061220	19061370	884	0	-110	9
8	19061260	19061410	885	0	41250	9
8	19102660	19102810	886	0	-120	9
8	19102690	19102849	887	0	22331	9
8	19125180	19125330	888	0	-118	9
8	19125212	19125402	889	0	-122	9
8	19125280	19125430	890	0	3330	9
8	19128760	19128910	891	0	-130	9
8	19128780	19128930	892	0	894	9
8	19129824	19129918	893	0	30382	9
8	19160300	19160450	894	0	7857	9
8	19168307	19168419	895	0	3363	9
8	19171782	19172048	896	0	-208	9
8	19171840	19171990	897	0	4908	9
8	19176898	19177067	898	0	-167	9
8	19176900	19177050	899	0	-70	9
8	19176980	19177130	900	0	26923	9
8	19204053	19204189	901	0	-129	9
8	19204060	19204210	902	0	-110	9
8	19204100	19204250	903	0	25418	9
8	19229668	19229888	904	0	-208	9
8	19229680	19229830	905	0	-110	9
8	19229720	19229870	906	0	1545	9
8	19231415	19231530	907	0	2079	9
8	19233609	19233830	908	0	-170	9
8	19233660	19233810	909	0	-110	9
8	19233700	19233850	910	0	32143	9
8	19265993	19266177	911	0	-177	9
8	19266000	19266150	912	0	-110	9
8	19266040	19266190	913	0	53084	9
8	19319274	19319328	914	0	6212	9
8	19325540	19325690	915	0	145	9
8	19325835	19325885	916	0	133869	9
8	19459754	19459800	917	0	148040	9
8	19607840	19607990	918	0	-130	9
8	19607860	19608010	919	0	4190	9
8	19612200	19612350	920	0	-74	9
8	19612276	19612384	921	0	-104	9
8	19612280	19612430	922	0	2145	9
8	19614575	19614747	923	0	573	9
8	19615320	19615470	924	0	-149	9
8	19615321	19615550	925	0	-190	9
8	19615360	19615510	926	0	663	9
8	19616173	19616356	927	0	-176	9
8	19616180	19616330	928	0	-130	9
8	19616200	19616350	929	0	20750	9
8	19637100	19637250	930	0	-135	9
8	19637115	19637316	931	0	-156	9
8	19637160	19637310	932	0	12290	9
8	19649600	19649750	933	0	-130	9
8	19649620	19649770	934	0	21113	9
8	19670883	19671052	935	0	-132	9
8	19670920	19671070	936	0	-130	9
8	19670940	19671090	937	0	4497	9
8	19675587	19675850	938	0	-230	9
8	19675620	19675770	939	0	52070	9
8	19727840	19727990	940	0	-130	9
8	19727860	19728010	941	0	58410	9
8	19786420	19786570	942	1	184910	10
8	19971480	19971630	943	0	-130	10
8	19971500	19971650	944	0	-112	10
8	19971538	19971663	945	0	9637	10
8	19981300	19981450	946	0	-110	10
8	19981340	19981490	947	0	9790	10
8	19991280	19991430	948	0	-108	10
8	19991322	19991380	949	0	-40	10
8	19991340	19991490	950	0	50910	10
8	20042400	20042550	951	0	-130	10
8	20042420	20042570	952	0	-141	10
8	20042429	20042620	953	0	38740	10
8	20081360	20081510	954	0	-108	10
8	20081402	20081532	955	0	7808	10
8	20089340	20089490	956	0	-130	10
8	20089360	20089510	957	0	-127	10
8	20089383	20089627	958	0	98291	10
8	20187918	20187949	959	1	42891	11
8	20230840	20230990	960	0	-144	11
8	20230846	20230983	961	0	2806	11
8	20233789	20234043	962	0	-243	11
8	20233800	20233950	963	0	-130	11
8	20233820	20233970	964	0	3230	11
8	20237200	20237350	965	0	-87	11
8	20237263	20237421	966	0	-141	11
8	20237280	20237430	967	0	907	11
8	20238337	20238592	968	0	-172	11
8	20238420	20238570	969	0	40950	11
8	20279520	20279670	970	0	13190	11
8	20292860	20293010	971	0	-146	11
8	20292864	20293128	972	0	4066	11
8	20297194	20297337	973	0	31123	11
8	20328460	20328610	974	0	32170	11
8	20360780	20360930	975	0	-130	11
8	20360800	20360950	976	0	39514	11
8	20400464	20400746	977	0	-206	11
8	20400540	20400690	978	0	-130	11
8	20400560	20400710	979	0	91630	11
8	20492340	20492490	980	0	69783	11
8	20562273	20562405	981	0	11375	11
8	20573780	20573880	982	0	1008	11
8	20574888	20574930	983	0	72290	11
8	20647220	20647370	984	0	-100	11
8	20647270	20647455	985	0	-155	11
8	20647300	20647450	986	0	46110	11
8	20693560	20693710	987	0	-119	11
8	20693591	20693644	988	0	161356	11
8	20855000	20855150	989	0	-127	11
8	20855023	20855207	990	0	-127	11
8	20855080	20855230	991	0	43390	11
8	20898620	20898770	992	0	-145	11
8	20898625	20898923	993	0	-263	11
8	20898660	20898810	994	0	15090	11
8	20913900	20914050	995	0	-113	11
8	20913937	20914096	996	0	-156	11
8	20913940	20914090	997	0	4470	11
8	20918560	20918710	998	0	55630	11
8	20974340	20974490	999	0	-120	11
8	20974370	20974546	1000	0	-126	11
8	20974420	20974570	1001	0	12270	11
8	20986840	20986990	1002	0	-130	11
8	20986860	20987010	1003	0	-127	11
8	20986883	20987026	1004	0	28647	11
8	21015673	21015772	1005	0	88548	11
8	21104320	21104470	1006	0	-50	11
8	21104420	21104570	1007	0	100330	11
8	21204900	21205050	1008	0	62019	11
8	21267069	21267161	1009	0	12099	11
8	21279260	21279410	1010	0	34186	11
8	21313596	21313798	1011	0	-178	11
8	21313620	21313770	1012	0	4170	11
8	21317940	21318090	1013	0	58130	11
8	21376220	21376370	1014	0	-35	11
8	21376335	21376484	1015	0	-124	11
8	21376360	21376510	1016	0	-70	11
8	21376440	21376590	1017	0	55675	11
8	21432265	21432400	1018	0	-120	11
8	21432280	21432430	1019	0	1213	11
8	21433643	21433682	1020	0	47838	11
8	21481520	21481670	1021	0	-141	11
8	21481529	21481713	1022	0	-173	11
8	21481540	21481690	1023	0	51866	11
8	21533556	21533619	1024	0	11081	11
8	21544700	21544752	1025	0	45326	11
8	21590078	21590135	1026	0	40245	11
8	21630380	21630530	1027	0	-66	11
8	21630464	21630583	1028	0	9636	11
8	21640219	21640445	1029	0	1453	11
8	21641898	21642193	1030	0	-253	11
8	21641940	21642090	1031	0	-130	11
8	21641960	21642110	1032	0	9100	11
8	21651210	21651281	1033	0	6120	11
8	21657401	21657574	1034	0	-134	11
8	21657440	21657590	1035	0	-130	11
8	21657460	21657610	1036	0	12147	11
8	21669757	21670018	1037	0	-218	11
8	21669800	21669950	1038	0	-90	11
8	21669860	21670010	1039	0	33632	11
8	21703642	21703723	1040	0	28497	11
8	21732220	21732370	1041	0	-10	11
8	21732360	21732510	1042	0	-115	11
8	21732395	21732527	1043	0	30993	11
8	21763520	21763670	1044	0	-127	11
8	21763543	21763796	1045	0	-156	11
8	21763640	21763790	1046	0	3336	11
8	21767126	21767265	1047	0	-125	11
8	21767140	21767290	1048	0	5584	11
8	21772874	21773094	1049	0	-194	11
8	21772900	21773050	1050	0	-110	11
8	21772940	21773090	1051	0	2094	11
8	21775184	21775249	1052	0	2808	11
8	21778057	21778128	1053	0	1512	11
8	21779640	21779790	1054	0	-90	11
8	21779700	21779850	1055	0	46830	11
8	21826680	21826830	1056	0	21547	11
8	21848377	21848422	1057	0	19231	11
8	21867653	21867859	1058	0	-139	11
8	21867720	21867870	1059	0	81	11
8	21867951	21868156	1060	0	-196	11
8	21867960	21868110	1061	0	-130	11
8	21867980	21868130	1062	0	26064	11
8	21894194	21894198	1063	0	14	11
8	21894212	21894228	1064	0	38	11
8	21894266	21894269	1065	0	26	11
8	21894295	21894623	1066	0	-223	11
8	21894400	21894550	1067	0	16782	11
8	21911332	21911412	1068	0	1	11
8	21911413	21911416	1069	0	132	11
8	21911548	21911837	1070	0	-217	11
8	21911620	21911770	1071	0	-130	11
8	21911640	21911790	1072	0	12548	11
8	21924338	21924634	1073	0	-234	11
8	21924400	21924550	1074	0	22008	11
8	21946558	21946650	1075	0	6119	11
8	21952769	21953022	1076	0	-182	11
8	21952840	21952990	1077	0	-130	11
8	21952860	21953010	1078	0	79	11
8	21953089	21953285	1079	0	-185	11
8	21953100	21953250	1080	0	-70	11
8	21953180	21953330	1081	0	12951	11
8	21966281	21966368	1082	0	423	11
8	21966791	21966804	1083	0	12	11
8	21966816	21966821	1084	0	11	11
8	21966832	21966867	1085	0	5144	11
8	21972011	21972176	1086	0	15422	11
8	21987598	21987750	1087	0	279	11
8	21988029	21988186	1088	0	1648	11
8	21989834	21989951	1089	0	4791	11
8	21994742	21994867	1090	0	36	11
8	21994903	21995207	1091	0	-227	11
8	21994980	21995130	1092	0	-130	11
8	21995000	21995150	1093	0	3521	11
8	21998671	21998800	1094	0	5550	11
8	22004350	22004608	1095	0	-188	11
8	22004420	22004570	1096	0	9812	11
8	22014382	22014626	1097	0	-86	11
8	22014540	22014690	1098	0	1370	11
8	22016060	22016210	1099	0	5836	11
8	22022046	22022518	1100	0	-378	11
8	22022140	22022290	1101	0	470	11
8	22022760	22022910	1102	0	-147	11
8	22022763	22023007	1103	0	10880	11
8	22033887	22033952	1104	0	12415	11
8	22046367	22046522	1105	0	-142	11
8	22046380	22046530	1106	0	21654	11
8	22068184	22068227	1107	0	15960	11
8	22084187	22084327	1108	0	10516	11
8	22094843	22095093	1109	0	-213	11
8	22094880	22095030	1110	0	13290	11
8	22108320	22108470	1111	0	-135	11
8	22108335	22108505	1112	2	36335	13
8	22144840	22144990	1113	0	-110	13
8	22144880	22145030	1114	1	79490	14
8	22224520	22224728	1115	0	645	14
8	22225373	22225615	1116	0	-235	14
8	22225380	22225530	1117	0	-90	14
8	22225440	22225590	1118	1	54590	15
8	22280180	22280330	1119	0	-110	15
8	22280220	22280370	1120	0	7490	15
8	22287860	22288010	1121	0	-110	15
8	22287900	22288050	1122	0	10466	15
8	22298516	22298636	1123	0	6	15
8	22298642	22298649	1124	0	3	15
8	22298652	22298688	1125	0	7	15
8	22298695	22298702	1126	0	27598	15
8	22326300	22326450	1127	0	-130	15
8	22326320	22326470	1128	0	80310	15
8	22406780	22406930	1129	0	-145	15
8	22406785	22407005	1130	0	-205	15
8	22406800	22406950	1131	0	12431	15
8	22419381	22419686	1132	0	-226	15
8	22419460	22419610	1133	0	-130	15
8	22419480	22419630	1134	0	3848	15
8	22423478	22423641	1135	0	8246	15
8	22431887	22432243	1136	0	-303	15
8	22431940	22432090	1137	0	-70	15
8	22432020	22432170	1138	0	4255	15
8	22436425	22436523	1139	0	8772	15
8	22445295	22445537	1140	0	-197	15
8	22445340	22445490	1141	0	1089	15
8	22446579	22446869	1142	0	-229	15
8	22446640	22446790	1143	0	-130	15
8	22446660	22446810	1144	0	5990	15
8	22452800	22452950	1145	0	-147	15
8	22452803	22453047	1146	0	-227	15
8	22452820	22452970	1147	0	24071	15
8	22477041	22477100	1148	0	3283	15
8	22480383	22480712	1149	0	-272	15
8	22480440	22480590	1150	0	-90	15
8	22480500	22480650	1151	0	155	15
8	22480805	22480862	1152	0	49669	15
8	22530531	22530812	1153	0	-252	15
8	22530560	22530710	1154	0	-90	15
8	22530620	22530770	1155	0	21054	15
8	22551824	22551998	1156	0	462	15
8	22552460	22552610	1157	0	-46	15
8	22552564	22552777	1158	0	432	15
8	22553209	22553418	1159	0	-158	15
8	22553260	22553410	1160	0	-50	15
8	22553360	22553510	1161	0	5676	15
8	22559186	22559295	1162	0	1205	15
8	22560500	22560650	1163	0	-61	15
8	22560589	22560752	1164	0	-132	15
8	22560620	22560770	1165	0	1430	15
8	22562200	22562383	1166	0	-183	15
8	22562200	22562350	1167	0	-110	15
8	22562240	22562390	1168	0	9872	15
8	22572262	22572334	1169	0	1246	15
8	22573580	22573730	1170	0	-95	15
8	22573635	22573859	1171	0	-199	15
8	22573660	22573810	1172	2	39798	17
8	22613608	22614095	1173	0	-435	17
8	22613660	22613810	1174	0	-110	17
8	22613700	22613850	1175	0	21894	17
8	22635744	22635838	1176	0	7353	17
8	22643191	22643273	1177	0	14905	17
8	22658178	22658373	1178	0	-193	17
8	22658180	22658330	1179	0	-50	17
8	22658280	22658430	1180	0	15610	17
8	22674040	22674190	1181	0	-103	17
8	22674087	22674245	1182	0	-145	17
8	22674100	22674250	1183	1	33690	18
8	22707940	22708104	1184	0	14220	18
8	22722324	22722627	1185	0	-247	18
8	22722380	22722530	1186	0	-90	18
8	22722440	22722590	1187	0	367	18
8	22722957	22723028	1188	0	15452	18
8	22738480	22738630	1189	0	6870	18
8	22745500	22745650	1190	0	-110	18
8	22745540	22745690	1191	0	-96	18
8	22745594	22745618	1192	0	14582	18
8	22760200	22760350	1193	0	-110	18
8	22760240	22760390	1194	0	-85	18
8	22760305	22760383	1195	0	6169	18
8	22766552	22766846	1196	0	-266	18
8	22766580	22766730	1197	0	3250	18
8	22769980	22770130	1198	0	-115	18
8	22770015	22770173	1199	0	4714	18
8	22774887	22775121	1200	0	-161	18
8	22774960	22775110	1201	0	-130	18
8	22774980	22775130	1202	0	848	18
8	22775978	22776242	1203	0	-222	18
8	22776020	22776170	1204	0	10310	18
8	22786480	22786630	1205	0	15845	18
8	22802475	22802537	1206	0	29634	18
8	22832171	22832390	1207	0	-190	18
8	22832200	22832350	1208	0	-110	18
8	22832240	22832390	1209	0	29745	18
8	22862135	22862348	1210	0	-208	18
8	22862140	22862290	1211	0	-90	18
8	22862200	22862350	1212	0	9570	18
8	22871920	22872070	1213	0	-126	18
8	22871944	22872146	1214	0	-186	18
8	22871960	22872110	1215	0	4670	18
8	22876780	22877079	1216	0	-259	18
8	22876820	22876970	1217	0	-130	18
8	22876840	22876990	1218	0	29550	18
8	22906540	22906690	1219	0	35000	18
8	22941690	22941992	1220	0	-232	18
8	22941760	22941910	1221	0	-110	18
8	22941800	22941950	1222	0	77390	18
8	23019340	23019490	1223	0	70	18
8	23019560	23019710	1224	0	36430	18
8	23056140	23056290	1225	0	-87	18
8	23056203	23056294	1226	0	-74	18
8	23056220	23056370	1227	0	10599	18
8	23066969	23067032	1228	0	14314	18
8	23081346	23081412	1229	0	1039	18
8	23082451	23082688	1230	0	-108	18
8	23082580	23082730	1231	0	20970	18
8	23103700	23103850	1232	0	-121	18
8	23103729	23104548	1233	0	-668	18
8	23103880	23104030	1234	0	30	18
8	23104060	23104210	1235	0	110	18
8	23104320	23104470	1236	0	-130	18
8	23104340	23104490	1237	0	19469	18
8	23123959	23124017	1238	0	21379	18
8	23145396	23145713	1239	0	-213	18
8	23145500	23145650	1240	0	3601	18
8	23149251	23149499	1241	0	-219	18
8	23149280	23149430	1242	0	4310	18
8	23153740	23153890	1243	0	-149	18
8	23153741	23153962	1244	0	23458	18
8	23177420	23177476	1245	0	6	18
8	23177482	23177483	1246	0	104	18
8	23177587	23177830	1247	0	-230	18
8	23177600	23177750	1248	0	-130	18
8	23177620	23177770	1249	0	18510	18
8	23196280	23196497	1250	0	42683	18
8	23239180	23239330	1251	0	-145	18
8	23239185	23239421	1252	0	-141	18
8	23239280	23239430	1253	1	28502	19
8	23267932	23268186	1254	0	-226	19
8	23267960	23268110	1255	0	-110	19
8	23268000	23268150	1256	0	5085	19
8	23273235	23273373	1257	0	2182	19
8	23275555	23275631	1258	0	39435	19
8	23315066	23315136	1259	0	14764	19
8	23329900	23330170	1260	0	-230	19
8	23329940	23330090	1261	0	-130	19
8	23329960	23330110	1262	0	1711	19
8	23331821	23332090	1263	0	-210	19
8	23331880	23332030	1264	0	-130	19
8	23331900	23332050	1265	0	7609	19
8	23339659	23339758	1266	0	46363	19
8	23386121	23386366	1267	0	-226	19
8	23386140	23386290	1268	0	229	19
8	23386519	23386689	1269	0	60371	19
8	23447060	23447210	1270	0	16730	19
8	23463940	23464090	1271	0	75710	19
8	23539800	23539920	1272	0	10302	19
8	23550222	23550439	1273	0	-179	19
8	23550260	23550410	1274	0	1012	19
8	23551422	23551508	1275	0	2184	19
8	23553692	23553833	1276	0	46107	19
8	23599940	23600090	1277	0	5290	19
8	23605380	23605530	1278	0	-142	19
8	23605388	23605616	1279	0	904	19
8	23606520	23606670	1280	0	-90	19
8	23606580	23606738	1281	0	-118	19
8	23606620	23606770	1282	0	3883	19
8	23610653	23610658	1283	0	5	19
8	23610663	23610744	1284	0	2036	19
8	23612780	23612930	1285	0	-130	19
8	23612800	23612950	1286	0	8936	19
8	23621886	23622100	1287	1	94760	20
8	23716860	23717010	1288	0	-110	20
8	23716900	23717050	1289	0	42853	20
8	23759903	23759994	1290	0	29646	20
8	23789640	23789790	1291	0	6350	20
8	23796140	23796290	1292	0	-110	20
8	23796180	23796330	1293	0	-134	20
8	23796196	23796373	1294	0	21567	20
8	23817940	23818090	1295	0	-110	20
8	23817980	23818130	1296	0	23823	20
8	23841953	23842244	1297	0	-224	20
8	23842020	23842170	1298	0	168770	20
8	24010940	24011090	1299	0	40970	20
8	24052060	24052210	1300	0	-123	20
8	24052087	24052289	1301	0	-189	20
8	24052100	24052250	1302	0	34730	20
8	24086980	24087130	1303	0	-149	20
8	24086981	24087128	1304	0	-88	20
8	24087040	24087190	1305	0	15410	20
8	24102600	24102750	1306	0	-54	20
8	24102696	24102750	1307	0	3670	20
8	24106420	24106570	1308	0	-130	20
8	24106440	24106590	1309	0	-143	20
8	24106447	24106606	1310	0	138627	20
8	24245233	24245462	1311	0	-202	20
8	24245260	24245410	1312	0	-110	20
8	24245300	24245450	1313	0	27119	20
8	24272569	24272843	1314	0	-183	20
8	24272660	24272810	1315	0	3970	20
8	24276780	24276930	1316	0	-90	20
8	24276840	24276990	1317	1	92110	21
8	24369100	24369250	1318	0	-130	21
8	24369120	24369270	1319	0	-85	21
8	24369185	24369271	1320	0	109089	21
8	24478360	24478510	1321	0	270790	21
8	24749300	24749450	1322	0	-70	21
8	24749380	24749479	1323	0	-99	21
8	24749380	24749530	1324	0	14050	21
8	24763580	24763730	1325	0	-130	21
8	24763600	24763750	1326	0	71550	21
8	24835300	24835450	1327	0	20502	21
8	24855952	24856161	1328	0	-141	21
8	24856020	24856170	1329	0	1314	21
8	24857484	24857778	1330	0	-258	21
8	24857520	24857670	1331	0	-110	21
8	24857560	24857710	1332	0	63173	21
8	24920883	24920946	1333	0	914	21
8	24921860	24922010	1334	0	-71	21
8	24921939	24922063	1335	0	-103	21
8	24921960	24922110	1336	0	1050	21
8	24923160	24923310	1337	0	-124	21
8	24923186	24923347	1338	0	-127	21
8	24923220	24923370	1339	0	104350	21
8	25027720	25027870	1340	0	-110	21
8	25027760	25027910	1341	0	13284	21
8	25041194	25041444	1342	0	-224	21
8	25041220	25041370	1343	0	121165	21
8	25162535	25162682	1344	0	-142	21
8	25162540	25162690	1345	0	10273	21
8	25172963	25173058	1346	0	51659	21
8	25224717	25224830	1347	0	-50	21
8	25224780	25224930	1348	0	13449	21
8	25238379	25238484	1349	0	94808	21
8	25333292	25333468	1350	0	-148	21
8	25333320	25333470	1351	0	-110	21
8	25333360	25333510	1352	0	33910	21
8	25367420	25367570	1353	0	-50	21
8	25367520	25367670	1354	1	67087	22
8	25434757	25434973	1355	0	-213	22
8	25434760	25434910	1356	0	-90	22
8	25434820	25434970	1357	0	22015	22
8	25456985	25457226	1358	0	-206	22
8	25457020	25457170	1359	0	-90	22
8	25457080	25457230	1360	0	15130	22
8	25472360	25472510	1361	0	-130	22
8	25472380	25472530	1362	0	830	22
8	25473360	25473510	1363	0	-141	22
8	25473369	25473543	1364	0	-123	22
8	25473420	25473570	1365	0	20330	22
